0.8403078109775266 0.05313910622049001 -0.8426650661042334
0.8403078109775266 0.05313910622049001 -0.8426650661042334
0.8403078109775266 0.05313910622049001 -0.8426650661042334
0.8403078109775266 0.05313910622049001 -0.8426650661042334
0.8403078109775266 0.05313910622049 -0.8426650661042333
0.8403078109775266 0.05313910622049001 -0.8426650661042334
0.8385045208070846 0.0535495635328029 -0.8408420787164195
0.8245218373640572 0.05673224303664581 -0.8267066633616154
0.7947359088332392 0.06351199061687411 -0.7965953851347184
0.7488002487554011 0.07396767206177825 -0.7501579729281845
0.6852292653318297 0.08843743151858902 -0.6858926079238976
0.6004308470543358 0.1077388902771836 -0.6001679422210123
0.4883099868289786 0.13331045461589316 -0.4868511666736654
0.3502234713160368 0.16598511220926207 -0.3479569892415562
0.19510039548747649 0.20576307134251542 -0.193656859920815
0.030952004104628575 0.2528294077254763 -0.033180807380123065
-0.13343431921250984 0.3073058915907341 0.12339267790414925
-0.28723570628559314 0.36897428990879916 0.2638579385462105
-0.41700299948773073 0.43698206729225425 0.3733809349399389
-0.5123916845212196 0.5096401842887266 0.44186453172134255
-0.5729262634324049 0.5848590811832821 0.4720953970905397
-0.5993297768102278 0.6605291038097965 0.4683995116584497
-0.5923252652436286 0.7345405980021451 0.4351028560359916
-0.5526357693215483 0.8047839095942038 0.37653141083408503
-0.4809843296329277 0.869149384419848 0.29701115666364886
-0.3793441979616038 0.9251957807269552 0.20094069790702107
-0.25468947087100013 0.9691555064194103 0.0930091340322149
-0.1152444561194373 0.9969293818151003 -0.022021811721337704
0.030766538534764104 1.004418227231912 -0.13939041611420433
0.17511920533328543 0.9875228629877321 -0.2543349559069545
0.30958923651780584 0.9421441094004478 -0.3620937078601556
0.4265319655006949 0.8653960842787702 -0.4581731291957243
0.5237032681042679 0.7645842503997795 -0.5407158366626627
0.6025333520520199 0.6508812497513581 -0.6100140438506523
0.6652041966054866 0.5335264888973743 -0.6670795617285744
0.7141417079530624 0.4201773200134158 -0.713228648376306
0.7517196139274128 0.3178533181487884 -0.7497838657113266
0.7801325965342946 0.23427102143339049 -0.7778782790207054
0.8015371321214156 0.171036565269415 -0.7990624975821748
0.8175835089836037 0.12363147628008951 -0.8149437089817264
0.8291784359978841 0.08937710523687101 -0.8264192893359481
0.8366969013205156 0.06716564150624144 -0.8338603670455379
0.8402263639147389 0.05673870900922883 -0.8373535008580534
0.8406815444406401 0.05539398966717002 -0.8378039962078061
0.8406815444406402 0.05539398966717002 -0.8378039962078061
0.8406815444406401 0.05539398966717002 -0.837803996207806
0.8406815444406401 0.05539398966717002 -0.8378039962078061
0.8406815444406401 0.05539398966717002 -0.8378039962078061
0.8406815444406401 0.05539398966717002 -0.8378039962078061
